Alignment ID,Ontology,metric,value,se,sample_id,genotype
LPC 18:2(M+H)_15.2,LPC,abundance_mean,11534489.151566315,2222291.1850281977,A3,APOE3
LPC 18:3(M+H)_16.35,LPC,abundance_mean,53804769.34667767,11561029.407015236,A3,APOE3
LPC 18:3/0:0(M+H)_17.11,LPC,abundance_mean,31380409.56980897,7023715.141925725,A3,APOE3
LPC 19:0/0:0(M+H)_21.81,LPC,abundance_mean,851250.5574596685,91152.64740348508,A3,APOE3
LPC 20:0/0:0(M+H)_23.34,LPC,abundance_mean,1689437.2227628513,382682.0138298955,A3,APOE3
LPC 20:1(M+Na)_20.66,LPC,abundance_mean,1956768.5826654525,366556.46290747327,A3,APOE3
LPC 20:3(M+H)_15.97,LPC,abundance_mean,6759489.511828162,2335146.0387025373,A3,APOE3
LPC 20:4(M+H)_14.06,LPC,abundance_mean,231513143.02298197,25206177.99616556,A3,APOE3
LPC 20:5(M+H)_9.86,LPC,abundance_mean,262459.27530031704,75303.90850763765,A3,APOE3
LPC 22:0/0:0(M+H)_26.39,LPC,abundance_mean,1090925.2102964818,132260.90658294756,A3,APOE3
LPC 22:1(M+H)_23.46,LPC,abundance_mean,1541783.9877473789,269412.8950519122,A3,APOE3
LPC 22:4(M+H)_17.49,LPC,abundance_mean,23932328.830537565,3182345.5299666324,A3,APOE3
LPC 22:6(M+H)_13.81,LPC,abundance_mean,218982444.22374865,27533292.960388143,A3,APOE3
LPC 22:6(M+Na)_13.8,LPC,abundance_mean,8555243.439718844,1243485.8292298082,A3,APOE3
LPC 22:6(M+Na)_14.81,LPC,abundance_mean,7401229.740155419,1165561.1630251396,A3,APOE3
LPC 24:1(M+H)_25.76,LPC,abundance_mean,976705.927689263,193317.62189728825,A3,APOE3
LPC 24:4(M+H)_19.65,LPC,abundance_mean,1552340.0945298178,194964.898154518,A3,APOE3
LPC O-16:0(M+H)_18.25,EtherLPC,abundance_mean,8545365.912750533,1028488.9927238316,A3,APOE3
LPE 15:0(M-H)_14.57,LPE,abundance_mean,2149352.597431381,227114.47104028845,A3,APOE3
LPE 16:0(M+H)_16.48,LPE,abundance_mean,24521439.172451477,6207976.419158488,A3,APOE3
LPE 16:0(M-H)_16.48,LPE,abundance_mean,3946345.310201381,563125.0760022902,A3,APOE3
LPE 16:1(M+H)_10.62,LPE,abundance_mean,2581437.975091732,457118.9179291045,A3,APOE3
LPE 16:1(M+H)_12.41,LPE,abundance_mean,332333.1532446554,92995.4089053971,A3,APOE3
LPE 16:1(M-H)_10.63,LPE,abundance_mean,1280412.221550956,148881.17963102963,A3,APOE3
LPE 16:1(M-H)_12.53,LPE,abundance_mean,77921.09804608111,8793.6729846201,A3,APOE3
LPE 18:0(M+H)_20.67,LPE,abundance_mean,55743460.23576409,5952458.460670173,A3,APOE3
LPE 18:0(M-H)_20.68,LPE,abundance_mean,40793332.11315451,5025311.304765175,A3,APOE3
LPE 18:1(M+H)_17.49,LPE,abundance_mean,157351377.68486348,26335695.909560647,A3,APOE3
LPE 18:1(d7)(M-H)_17.37,LPE,abundance_mean,4699336.651760877,618693.0977950265,A3,APOE3
LPE 18:2(M+H)_13.95,LPE,abundance_mean,2131748.9275037204,330106.37339882494,A3,APOE3
LPE 18:2(M-H)_14.06,LPE,abundance_mean,803736.0149554767,70182.06295312595,A3,APOE3
LPE 18:2(M-H)_15.34,LPE,abundance_mean,392165.98231970175,59689.03849209053,A3,APOE3
LPE 19:1(M-H)_19.02,LPE,abundance_mean,747795.8211232714,103832.15450918653,A3,APOE3
LPE 20:0(M+H)_23.21,LPE,abundance_mean,1515836.2256211864,789995.914124752,A3,APOE3
LPE 20:0(M-H)_23.22,LPE,abundance_mean,687603.8893331969,258225.40204230504,A3,APOE3
LPE 20:1(M+H)_20.41,LPE,abundance_mean,81546346.58784735,14265769.223542774,A3,APOE3
LPE 20:2(M+H)_18.5,LPE,abundance_mean,5302369.306067467,1234511.486340815,A3,APOE3
LPE 20:2(M-H)_18.51,LPE,abundance_mean,2216139.316895541,233763.13379824848,A3,APOE3
LPE 20:3(M+H)_16.35,LPE,abundance_mean,5973197.126332225,1380959.7472535828,A3,APOE3
LPE 20:3(M+H)_17.36,LPE,abundance_mean,2022519.278658024,473254.0235024311,A3,APOE3
LPE 20:3(M-H)_16.35,LPE,abundance_mean,2452996.779202383,772906.0588161438,A3,APOE3
LPE 20:4(M+H)_14.19,LPE,abundance_mean,187097379.04386115,29186406.93252519,A3,APOE3
LPE 20:4(M-H)_14.19,LPE,abundance_mean,76277698.04541552,7233140.18052818,A3,APOE3
LPE 20:5(M+H)_9.61,LPE,abundance_mean,882053.8269582577,162641.20043102314,A3,APOE3
LPE 20:5(M-H)_9.74,LPE,abundance_mean,377782.16511806106,45908.9677889962,A3,APOE3
LPE 21:1(M-H)_21.82,LPE,abundance_mean,252110.26696736767,34145.499831550485,A3,APOE3
LPE 22:1(M+H)_23.34,LPE,abundance_mean,3324622.1089400672,671626.3812830409,A3,APOE3
LPE 22:1(M-H)_23.35,LPE,abundance_mean,1391172.247064767,199283.7455696955,A3,APOE3
LPE 22:2(M-H)_21.19,LPE,abundance_mean,755722.9695814869,96141.27264345207,A3,APOE3
LPE 22:3(M-H)_19.64,LPE,abundance_mean,199168.2528309116,105884.17402868829,A3,APOE3
LPE 22:4(M+H)_17.74,LPE,abundance_mean,152135778.75203922,23461958.27777112,A3,APOE3
LPE 22:5(M+H)_15.59,LPE,abundance_mean,9098345.797889631,1738039.5989388512,A3,APOE3
LPE 22:6(M-H)_13.94,LPE,abundance_mean,191239507.06860545,18810231.26512764,A3,APOE3
LPE 23:1(M-H)_24.73,LPE,abundance_mean,182465.1146806455,23108.919911896417,A3,APOE3
LPE 24:1(M+H)_26.26,LPE,abundance_mean,389212.8708683502,72312.23732254647,A3,APOE3
LPE 24:1(M-H)_26.27,LPE,abundance_mean,196104.6374136396,30789.572018891828,A3,APOE3
LPE 24:4(M+H)_20.03,LPE,abundance_mean,4121012.816818556,592319.8904523246,A3,APOE3
LPE 24:4(M-H)_20.04,LPE,abundance_mean,2198004.86284013,247694.41248781173,A3,APOE3
LPE 24:5(M+H)_18.76,LPE,abundance_mean,3352630.416315978,889922.6220085977,A3,APOE3
LPE 24:5(M-H)_18.77,LPE,abundance_mean,1111329.335062204,146878.8115911012,A3,APOE3
LPE 24:6(M+H)_17.24,LPE,abundance_mean,2412294.9207674856,500006.6863519905,A3,APOE3
LPE 24:6(M-H)_17.24,LPE,abundance_mean,1542927.976100613,196627.5509103193,A3,APOE3
LPE O-16:0(M-H)_18.64,EtherLPE,abundance_mean,1871875.430000118,261274.52151961235,A3,APOE3
LPE O-18:0(M+H)_22.07,EtherLPE,abundance_mean,2158106.301527206,235723.62497236583,A3,APOE3
LPE O-18:0(M-H)_22.08,EtherLPE,abundance_mean,1761803.9041070729,229558.22514453388,A3,APOE3
LPE P-18:1(M+H)_20.67,EtherLPE,abundance_mean,2037915.3529129224,211055.01459300157,A3,APOE3
LPG 15:0(M-H)_9.35,LPG,abundance_mean,5417773.980614155,538538.0658468863,A3,APOE3
LPG 16:0(M-H)_14.06,LPG,abundance_mean,963212.1876845042,157820.8734388518,A3,APOE3
LPG 18:1(M-H)_14.19,LPG,abundance_mean,1374213.3082458284,233375.0656559172,A3,APOE3
LPG 20:4(M-H)_9.36,LPG,abundance_mean,293971.81913262367,37637.44684287505,A3,APOE3
LPG 22:6(M-H)_9.36,LPG,abundance_mean,647891.4583477296,186240.88868696557,A3,APOE3
LPG O-20:1(M-H)_20.17,EtherLPG,abundance_mean,1288317.7928940584,220839.2564564017,A3,APOE3
LPI 15:0(M-H)_6.82,LPI,abundance_mean,7228149.249907638,666456.7208911927,A3,APOE3
LPI 16:0(M-H)_10.25,LPI,abundance_mean,1153402.839058555,151749.52100495115,A3,APOE3
LPI 18:0(M-H)_17.62,LPI,abundance_mean,12367323.10449494,1531011.7323868845,A3,APOE3
LPI 20:4(M-H)_6.83,LPI,abundance_mean,18534136.05122352,3106625.1067834683,A3,APOE3
LPI 22:6(M-H)_6.95,LPI,abundance_mean,1898196.4405254005,405059.9458507836,A3,APOE3
LPS 15:0(M-H)_6.95,LPS,abundance_mean,2911619.465520256,259131.87067245936,A3,APOE3
LPS 18:0(M-H)_17.75,LPS,abundance_mean,27456146.012985725,3698760.163787765,A3,APOE3
LPS 18:1(M-H)_11.26,LPS,abundance_mean,8942071.637865048,1302291.9752178914,A3,APOE3
LPS 18:1(M-H)_13.43,LPS,abundance_mean,3294785.870203762,713032.5014026256,A3,APOE3
LPS 20:4(M-H)_7.08,LPS,abundance_mean,1314605.9040631598,195154.53190825123,A3,APOE3
LPS 22:4(M-H)_13.18,LPS,abundance_mean,378205.24470872176,93807.18773806038,A3,APOE3
LPS 22:4(M-H)_14.57,LPS,abundance_mean,10737254.545131307,4966281.769220864,A3,APOE3
LPS 22:6(M-H)_7.08,LPS,abundance_mean,28983914.37828436,5348392.198466415,A3,APOE3
MG 38:1(M+NH4)_38.98,MG,abundance_mean,1924677.075309191,399156.4062143781,A3,APOE3
MGDG 36:1|MGDG 16:0_20:1(M+NH4)_36.82,MGDG,abundance_mean,17222418.055344254,3530353.391674813,A3,APOE3
MMPE 42:2|MMPE 20:1_22:1(M-H)_37.19,MMPE,abundance_mean,2293404.450003864,262485.5155910638,A3,APOE3
NAE 16:0(M+H)_19.66,NAE,abundance_mean,5528824.068227007,1514050.6091058622,A3,APOE3
NAE 18:0(M+H)_22.83,NAE,abundance_mean,7693761.870377028,2671835.738268003,A3,APOE3
NAE 18:1(M+H)_20.16,NAE,abundance_mean,1488171.041330303,223844.06156408915,A3,APOE3
NAE 26:5(M+H)_22.33,NAE,abundance_mean,3099526.722149296,786063.9602834765,A3,APOE3
PA 33:1(d7)|PA 15:0_18:1(d7)(M-H)_33.5,PA,abundance_mean,6929495.202035209,494618.8968375291,A3,APOE3
PA 33:1(d7)|PA 15:0_18:1(d7)(M-H)_35.55,PA,abundance_mean,6135077.168872774,397935.8163545675,A3,APOE3
PA 33:1(d7)|PA 15:0_18:1(d7)(M-H)_41.65,PA,abundance_mean,3976389.9765554834,280558.1246650005,A3,APOE3
PC 22:0(M+H)_22.96,PC,abundance_mean,1005860.0869689548,321516.19596762944,A3,APOE3
PC 23:0(M+H)_23.47,PC,abundance_mean,497737.8190578293,165190.89099674433,A3,APOE3
PC 30:0|PC 14:0_16:0(M+H)_31.98,PC,abundance_mean,98746882.4861202,18379553.877580825,A3,APOE3
PC 31:0|PC 15:0_16:0(M+H)_33.12,PC,abundance_mean,41784782.19094942,7010163.961084709,A3,APOE3
PC 31:2(M+H)_33.12,PC,abundance_mean,7905223.69497206,2417149.8420456406,A3,APOE3
PC 32:0|PC 16:0_16:0(M+H)_34.14,PC,abundance_mean,833556435.9617414,158108398.42818838,A3,APOE3
PC 32:1|PC 16:0_16:1(M+H)_32.24,PC,abundance_mean,285757932.8898209,59320305.57308663,A3,APOE3
PC 32:2(M+H)_30.34,PC,abundance_mean,3592211.051780639,990131.110364056,A3,APOE3
PC 33:0|PC 16:0_17:0(M+H)_35.16,PC,abundance_mean,52649136.20989416,8406495.58475553,A3,APOE3
PC 33:1(d7)|PC 15:0_18:1(d7)(M+H)_33.25,PC,abundance_mean,91069545.65740424,11081148.277513083,A3,APOE3
PC 33:1|PC 16:0_17:1(M+H)_33.38,PC,abundance_mean,23557149.30015747,7909679.760864793,A3,APOE3
PC 34:0|PC 16:0_18:0(M+H)_36.17,PC,abundance_mean,661439697.232588,118224489.66213591,A3,APOE3
PC 34:1(M+H)_34.4,PC,abundance_mean,1218088616.324885,262351710.4753244,A3,APOE3
PC 34:2|PC 16:1_18:1(M+H)_32.74,PC,abundance_mean,230874779.2578282,42994848.87213776,A3,APOE3
PC 34:3(M+H)_30.59,PC,abundance_mean,42006606.958793975,5544223.504310043,A3,APOE3
PC 34:4(M+H)_30.48,PC,abundance_mean,4783184.629298305,1008646.7000890834,A3,APOE3
PC 35:0|PC 16:0_19:0(M+H)_36.69,PC,abundance_mean,7594197.95840364,2403398.686785297,A3,APOE3
PC 35:1|PC 17:0_18:1(M+H)_35.29,PC,abundance_mean,78133919.13494372,15451461.904543629,A3,APOE3
PC 35:2(M+H)_33.63,PC,abundance_mean,14194584.176354032,3796112.509014697,A3,APOE3
PC 36:1|PC 9:0_27:1(M+H)_36.3,PC,abundance_mean,1134740374.9342084,229170484.60099903,A3,APOE3
PC 36:2|PC 18:1_18:1(M+H)_34.65,PC,abundance_mean,274726123.9622662,69716033.02973247,A3,APOE3
PC 36:3(M+H)_32.49,PC,abundance_mean,224816256.5984092,53926077.010577776,A3,APOE3
PC 36:4|PC 18:2_18:2(M+H)_32.36,PC,abundance_mean,769847326.8588578,150727828.9497394,A3,APOE3
PC 36:6(M+H)_29.44,PC,abundance_mean,1100846.5498974705,404109.3369721432,A3,APOE3
PC 37:4|PC 17:0_20:4(M+H)_33.51,PC,abundance_mean,3089422.4567857464,2875710.033412843,A3,APOE3
PC 38:1(M+H)_37.2,PC,abundance_mean,103482952.8144112,21664764.84079732,A3,APOE3
PC 38:2|PC 18:1_20:1(M+H)_36.31,PC,abundance_mean,71659135.08277158,18958062.19854499,A3,APOE3
PC 38:3|PC 18:0_20:3(M+H)_35.28,PC,abundance_mean,99506123.9675986,18384046.88491289,A3,APOE3
PC 38:4|PC 16:0_22:4(M+H)_34.64,PC,abundance_mean,307369737.6128541,56289118.17412581,A3,APOE3
PC 38:5|PC 18:0_20:5(M+H)_32.61,PC,abundance_mean,344058431.79921305,74804592.41952465,A3,APOE3
PC 38:6(M+H)_31.74,PC,abundance_mean,798304150.8906612,180259289.6063873,A3,APOE3
PC 38:7|PC 16:1_22:6(M+H)_29.81,PC,abundance_mean,5426567.980848081,2021328.1320136895,A3,APOE3
PC 38:7|PC 18:3_20:4(M+H)_32.36,PC,abundance_mean,14401975.83578101,3497172.4041282623,A3,APOE3
PC 39:6|PC 17:0_22:6(M+H)_32.87,PC,abundance_mean,10535507.23474704,2001285.8093842536,A3,APOE3
PC 40:1(M+H)_37.96,PC,abundance_mean,24409230.53209925,3899045.815523267,A3,APOE3
PC 40:2|PC 20:1_20:1(M+H)_37.2,PC,abundance_mean,18547616.81719702,3306557.8957708576,A3,APOE3
PC 40:4(M+H)_35.91,PC,abundance_mean,85212450.53325564,16051588.710964786,A3,APOE3
PC 40:6(M+Na)_33.99,PC,abundance_mean,6475269.161764051,1622078.9187336308,A3,APOE3
PC 40:6|PC 18:0_22:6(M+H)_33.89,PC,abundance_mean,459928257.7486393,77802042.67834093,A3,APOE3
PC 40:7(M+Na)_31.98,PC,abundance_mean,2448472.787486972,979948.198786912,A3,APOE3
PC 40:7|PC 18:1_22:6(M+H)_31.98,PC,abundance_mean,175945891.18536952,38898961.99956025,A3,APOE3
PC 40:8|PC 18:2_22:6(M+H)_30.21,PC,abundance_mean,59286880.80274389,7805162.683550441,A3,APOE3
PC 40:9|PC 18:3_22:6(M+H)_31.86,PC,abundance_mean,12113575.596403329,3092826.1594168115,A3,APOE3
PC 41:1(M+H)_38.24,PC,abundance_mean,10066349.020044217,1700378.6492738363,A3,APOE3
PC 42:10(M+H)_29.7,PC,abundance_mean,24078105.516319904,6084003.836105293,A3,APOE3
PC 42:1|PC 24:0_18:1(M+H)_38.47,PC,abundance_mean,20462042.84500968,3709694.8183529032,A3,APOE3
PC 42:2|PC 18:1_24:1(M+H)_37.96,PC,abundance_mean,18002204.509404976,2996085.160257757,A3,APOE3
PC 42:4(M+H)_36.94,PC,abundance_mean,5952735.163215137,1185457.539246122,A3,APOE3
PC 42:7(M+H)_33.89,PC,abundance_mean,9567335.83076248,1834639.076522361,A3,APOE3
PC 42:7(M+H)_35.91,PC,abundance_mean,974404.8976057288,700400.2337135802,A3,APOE3
PC 42:9(M+H)_30.84,PC,abundance_mean,2576965.108098363,1112812.1742844004,A3,APOE3
PC 43:1(M+H)_38.72,PC,abundance_mean,2352126.747024468,401214.4310713894,A3,APOE3
PC 44:10(M+H)_31.47,PC,abundance_mean,18523017.49213836,5809563.757539445,A3,APOE3
PC 44:12|PC 22:6_22:6(M+H)_29.19,PC,abundance_mean,27201135.834533133,7490534.460570169,A3,APOE3
PC 52:4(M+H)_39.35,PC,abundance_mean,3230949.56060622,772279.8138523614,A3,APOE3
PC 52:5(M+H)_38.98,PC,abundance_mean,2371003.04620733,564170.7497909996,A3,APOE3
PC 54:6(M+H)_39.1,PC,abundance_mean,3449986.789884338,862837.8733238808,A3,APOE3
PC O-32:0|PC O-16:0_16:0(M+H)_35.54,EtherPC,abundance_mean,59441069.38247243,10478496.814208902,A3,APOE3
PC O-34:0|PC O-18:0_16:0(M+H)_36.94,EtherPC,abundance_mean,54850217.59734425,7316999.646215897,A3,APOE3
PC O-34:1|PC O-18:1_16:0(M+H)_35.54,EtherPC,abundance_mean,128812923.79345104,21147814.856603928,A3,APOE3
PC O-34:2|PC O-15:2_19:0(M+H)_34.52,EtherPC,abundance_mean,3830176.509814345,699901.1422402785,A3,APOE3
PC O-35:4|PC O-13:0_22:4(M+H)_35.8,EtherPC,abundance_mean,8878195.662317175,1543783.7314689683,A3,APOE3
PC O-36:4|PC O-16:0_20:4(M+H)_33.76,EtherPC,abundance_mean,12934531.05328258,2085474.82430191,A3,APOE3
PC O-37:5(M+H)_35.8,EtherPC,abundance_mean,12597480.13436918,2088008.994108713,A3,APOE3
PC O-38:1(M+H)_37.58,EtherPC,abundance_mean,40609299.21563422,8344722.176251928,A3,APOE3
PC O-38:6|PC O-16:0_22:6(M+H)_33.12,EtherPC,abundance_mean,8537846.460959261,1578632.6894764325,A3,APOE3
PC O-40:11(M+H)_16.6,EtherPC,abundance_mean,4150151.1000174326,1917009.6225947004,A3,APOE3
PC O-40:1|PC O-15:1_25:0(M+H)_38.09,EtherPC,abundance_mean,48140235.92754623,8852727.73712903,A3,APOE3
PC O-41:5(M+H)_37.82,EtherPC,abundance_mean,18841514.579713147,3275984.229357077,A3,APOE3
PE 21:0(M+H)_22.58,PE,abundance_mean,430166.3463945154,125330.3510089768,A3,APOE3
PE 32:0|PE 16:0_16:0(M+H)_34.78,PE,abundance_mean,1318388.5447151142,499397.32117647777,A3,APOE3
PE 33:1(d7)|PE 15:0_18:1(d7)(M+H)_33.76,PE,abundance_mean,113035036.55915152,13067665.060336277,A3,APOE3
PE 33:1(d7)|PE 15:0_18:1(d7)(M-H)_33.77,PE,abundance_mean,24317224.10862669,2438404.238377792,A3,APOE3
PE 34:0|PE 16:0_18:0(M-H)_36.57,PE,abundance_mean,2703001.246516382,665805.7797259068,A3,APOE3
PE 34:1|PE 16:0_18:1(M+H)_34.9,PE,abundance_mean,64367990.99905457,12688694.16228295,A3,APOE3
PE 34:1|PE 16:0_18:1(M-H)_34.91,PE,abundance_mean,16573926.484661143,2140238.3718486363,A3,APOE3
PE 36:1|PE 18:0_18:1(M+H)_36.56,PE,abundance_mean,98347977.84728758,16902106.641460393,A3,APOE3
PE 36:1|PE 18:0_18:1(M-H)_36.57,PE,abundance_mean,29170497.08990665,2913853.4911310216,A3,APOE3
PE 36:2|PE 18:1_18:1(M+H)_35.03,PE,abundance_mean,67437010.11731595,15198693.052520918,A3,APOE3
PE 36:2|PE 18:1_18:1(M-H)_35.04,PE,abundance_mean,13823695.126791684,1578004.3519347946,A3,APOE3
PE 36:3|PE 18:1_18:2(M-H)_33.14,PE,abundance_mean,4053795.878416097,735415.5852984576,A3,APOE3
PE 36:4|PE 16:0_20:4(M+H)_32.99,PE,abundance_mean,56078510.910844944,10840675.58400503,A3,APOE3
PE 36:4|PE 16:0_20:4(M-H)_32.88,PE,abundance_mean,11576211.235591795,1407762.8528319197,A3,APOE3
PE 36:5(M+H)_30.97,PE,abundance_mean,1736410.8417590235,436095.7403827683,A3,APOE3
PE 38:1|PE 18:0_20:1(M-H)_37.46,PE,abundance_mean,727404.8962625648,146755.7996390638,A3,APOE3
PE 38:2|PE 18:1_20:1(M-H)_36.57,PE,abundance_mean,3963613.243817174,902724.4002318536,A3,APOE3
PE 38:4|PE 18:0_20:4(M+H)_35.03,PE,abundance_mean,263362716.06164628,48343525.47637984,A3,APOE3
PE 38:4|PE 18:0_20:4(M-H)_35.04,PE,abundance_mean,78249162.73209801,8182930.834219002,A3,APOE3
PE 38:5|PE 18:1_20:4(M+H)_33.12,PE,abundance_mean,73624455.18118887,20991746.031047314,A3,APOE3
PE 38:5|PE 18:1_20:4(M-H)_33.13,PE,abundance_mean,54319820.1545177,11472333.506708607,A3,APOE3
PE 38:6|PE 16:0_22:6(M+H)_32.36,PE,abundance_mean,190112231.9581588,40263219.60712801,A3,APOE3
PE 38:6|PE 16:0_22:6(M-H)_32.37,PE,abundance_mean,106854336.83049384,18744056.21197777,A3,APOE3
PE 38:7|PE 16:1_22:6(M+H)_30.35,PE,abundance_mean,1246174.9274218967,383171.6630240007,A3,APOE3
PE 39:6(M+H)_33.51,PE,abundance_mean,5600760.405529726,996983.0279797864,A3,APOE3
PE 40:1|PE 18:0_22:1(M-H)_36.69,PE,abundance_mean,2264963.6315534227,252037.7512040903,A3,APOE3
PE 40:4|PE 18:0_22:4(M+H)_36.3,PE,abundance_mean,38548908.13845078,6817237.038283418,A3,APOE3
PE 40:4|PE 18:0_22:4(M-H)_36.31,PE,abundance_mean,15942703.372293266,1653415.4495746335,A3,APOE3
PE 40:6|PE 18:0_22:6(M+H)_34.63,PE,abundance_mean,281159678.9665795,51909632.06446801,A3,APOE3
PE 40:6|PE 18:0_22:6(M-H)_34.53,PE,abundance_mean,94049284.4509104,10544366.964068905,A3,APOE3
PE 40:7(M+H)_32.5,PE,abundance_mean,55729351.62736384,12375510.275572382,A3,APOE3
PE 40:7|PE 18:1_22:6(M-H)_32.62,PE,abundance_mean,12045479.421810009,1405973.744452031,A3,APOE3
PE 44:10(M+H)_32.09,PE,abundance_mean,23688583.658618867,5733341.643836565,A3,APOE3
PE 44:12|PE 22:6_22:6(M+H)_29.7,PE,abundance_mean,7035551.731523582,2359786.571501415,A3,APOE3
PE 44:12|PE 22:6_22:6(M-H)_29.7,PE,abundance_mean,1507339.4315850728,366901.4933963595,A3,APOE3
PE O-34:1(M+H)_36.05,EtherPE,abundance_mean,3559771.6397545678,730066.8390361819,A3,APOE3
PE O-34:1|PE O-18:1_16:0(M-H)_36.06,EtherPE,abundance_mean,1723777.076555319,206840.58816413177,A3,APOE3
PE O-36:2|PE O-18:1_18:1(M-H)_37.2,EtherPE,abundance_mean,496483.236198987,57822.855483604166,A3,APOE3
PE O-37:3|PE O-22:3_15:0(M-H)_30.59,EtherPE,abundance_mean,56678127.214906216,4288796.914481515,A3,APOE3
PE O-38:4|PE O-16:0_22:4(M-H)_35.8,EtherPE,abundance_mean,2235187.6581117413,259001.91473692743,A3,APOE3
PE O-38:6|PE O-16:0_22:6(M-H)_33.77,EtherPE,abundance_mean,4061532.4794317847,534126.3565900474,A3,APOE3
PE O-40:4|PE O-18:0_22:4(M-H)_37.08,EtherPE,abundance_mean,3503792.1595410053,409857.9785351518,A3,APOE3
PE O-40:6|PE O-18:0_22:6(M-H)_35.8,EtherPE,abundance_mean,5507678.136615007,778616.7309584072,A3,APOE3
PE O-40:7|PE O-18:1_22:6(M-H)_35.53,EtherPE,abundance_mean,1343481.9199203649,170549.359845989,A3,APOE3
PE P-38:5|PE P-18:1_20:4(M+H)_33.76,EtherPE,abundance_mean,23367725.357185517,4428696.204177743,A3,APOE3
PE P-40:5(M+H)_35.8,EtherPE,abundance_mean,23843582.332112424,4619746.03667893,A3,APOE3
PG 32:0|PG 16:0_16:0(M-H)_31.61,PG,abundance_mean,456991.3642097504,74456.28958008943,A3,APOE3
PG 33:1(d7)|PG 15:0_18:1(d7)(M+NH4)_30.59,PG,abundance_mean,70379034.31000777,13002118.75824966,A3,APOE3
PG 34:1|PG 16:0_18:1(M-H)_31.73,PG,abundance_mean,1551842.361982213,212146.1383765272,A3,APOE3
PG 38:2|PG 18:1_20:1(M-H)_35.67,PG,abundance_mean,1032681.8830118756,139632.1710354667,A3,APOE3
PG 44:12|PG 22:6_22:6(M-H)_25.5,PG,abundance_mean,1095101.9645334466,359113.921634674,A3,APOE3
PI 32:0|PI 16:0_16:0(M-H)_31.24,PI,abundance_mean,606935.0727230246,70037.26267285047,A3,APOE3
PI 33:1(d7)|PI 15:0_18:1(d7)(M+NH4)_30.2,PI,abundance_mean,41990868.39542096,4925404.644843621,A3,APOE3
PI 33:1(d7)|PI 15:0_18:1(d7)(M-H)_30.21,PI,abundance_mean,67791709.39287516,5149891.048328102,A3,APOE3
PI 33:1(d7)|PI 15:0_18:1(d7)(M-H)_33.26,PI,abundance_mean,6890706.098869327,972660.056816611,A3,APOE3
PI 36:4(M+NH4)_29.44,PI,abundance_mean,10353356.995937685,2312451.156554093,A3,APOE3
PI 36:4|PI 16:0_20:4(M-H)_29.32,PI,abundance_mean,8284903.529234684,1078142.0473653332,A3,APOE3
PI 38:4(M+NH4)_31.6,PI,abundance_mean,50620390.12879549,11176525.338729424,A3,APOE3
PI 38:4|PI 18:0_20:4(M-H)_31.61,PI,abundance_mean,33008479.152818028,3509930.946047994,A3,APOE3
PI 38:5(M+NH4)_29.57,PI,abundance_mean,10226670.788394911,2340148.226311336,A3,APOE3
PI 38:5|PI 18:1_20:4(M-H)_29.57,PI,abundance_mean,7939116.735888766,1123736.7452424152,A3,APOE3
PI 38:6(M+NH4)_28.82,PI,abundance_mean,2475371.9711473547,706713.0438489255,A3,APOE3
PI 40:6(M+NH4)_31.09,PI,abundance_mean,4928896.027427756,1073764.3987671265,A3,APOE3
PI 40:6|PI 18:0_22:6(M-H)_31.1,PI,abundance_mean,2985908.4587667314,439421.8524477893,A3,APOE3
PS 33:1(d7)|PS 15:0_18:1(d7)(M-H)_30.57,PS,abundance_mean,29845604.8984434,1633657.3926784918,A3,APOE3
PS 34:1(M+H)_31.73,PS,abundance_mean,9300006.400330923,3058509.262760496,A3,APOE3
PS 36:0;O3|PS 18:0_18:0;O3(M-H)_32.12,OxPS,abundance_mean,6051337.211699202,1530988.5091647354,A3,APOE3
PS 36:1|PS 18:0_18:1(M+H)_33.76,PS,abundance_mean,45484394.85356664,10959526.973734291,A3,APOE3
PS 36:1|PS 18:0_18:1(M-H)_33.77,PS,abundance_mean,18274542.05478905,2161621.205823641,A3,APOE3
PS 36:2|PS 18:1_18:1(M+H)_31.98,PS,abundance_mean,52701834.029389024,18098652.31867279,A3,APOE3
PS 36:2|PS 18:1_18:1(M-H)_32.12,PS,abundance_mean,13448726.001985714,2419191.168690076,A3,APOE3
PS 38:4(M+H)_31.99,PS,abundance_mean,22189621.82481848,6140094.013268204,A3,APOE3
PS 38:4|PS 18:0_20:4(M-H)_32.24,PS,abundance_mean,7356851.310823295,1289599.3251354548,A3,APOE3
PS 38:5(M+H)_29.95,PS,abundance_mean,3158760.208759852,1020187.319469292,A3,APOE3
PS 38:5;O3|PS 18:0_20:5;O3(M-H)_31.35,OxPS,abundance_mean,2690880.7100420687,280523.9764614166,A3,APOE3
PS 38:6(M+H)_29.06,PS,abundance_mean,2858240.410711076,705623.1454133358,A3,APOE3
PS 38:6|PS 16:0_22:6(M-H)_29.19,PS,abundance_mean,805917.9268355997,202890.7606530924,A3,APOE3
PS 40:4|PS 18:0_22:4(M+H)_33.5,PS,abundance_mean,27621307.74291502,6286751.9707879005,A3,APOE3
PS 40:4|PS 18:0_22:4(M-H)_33.38,PS,abundance_mean,10087078.50176724,1738921.9607520022,A3,APOE3
PS 40:6(M+Na)_31.34,PS,abundance_mean,8455972.505773477,2013508.5259258908,A3,APOE3
PS 40:6|PS 18:0_22:6(M+H)_31.35,PS,abundance_mean,301878379.4763855,76784249.11718196,A3,APOE3
