Alignment ID,Ontology,metric,value,ci_lower,ci_upper,genotype
LPE 20:5(M-H)_5.41,LPE,n_value,11.2,0.0,0.0,APOE4
LPE 22:3(M+H)_6.74,LPE,n_value,16.75,4.75,4.75,APOE3
LPE 22:3(M+H)_6.74,LPE,n_value,16.0,0.0,0.0,APOE4
LPE 22:4(M+H)_6.28,LPE,n_value,10.6,0.0,0.0,APOE3
LPE 22:4(M-H)_6.28,LPE,n_value,10.6,0.0,0.0,APOE3
LPE 22:5(M+H)_5.88,LPE,n_value,10.1,0.0,0.0,APOE2
LPE 22:5(M+H)_5.88,LPE,n_value,12.2,0.0,0.0,APOE3
LPE 22:5(M+H)_5.88,LPE,n_value,10.3,0.0,0.0,APOE4
LPE 24:1(M+H)_8.11,LPE,n_value,23.8,0.0,0.0,APOE4
LPE 24:4(M+H)_6.71,LPE,n_value,10.7,0.5999999999999996,0.200000000000001,APOE2
LPE 24:4(M+H)_6.71,LPE,n_value,13.9,0.7000000000000011,0.4000000000000003,APOE3
LPE 24:4(M+H)_6.71,LPE,n_value,18.5,2.5,2.5,APOE4
LPE 24:4(M-H)_6.71,LPE,n_value,10.7,0.5999999999999996,0.200000000000001,APOE2
LPE 24:4(M-H)_6.71,LPE,n_value,13.9,0.7000000000000011,0.4000000000000003,APOE3
LPE 24:4(M-H)_6.71,LPE,n_value,18.5,2.5,2.5,APOE4
LPE 24:5(M+H)_6.39,LPE,n_value,17.95,2.45,1.8500000000000008,APOE2
LPE 24:5(M+H)_6.39,LPE,n_value,18.1,1.5,0.8999999999999986,APOE3
LPE 24:5(M+H)_6.39,LPE,n_value,10.7,0.1999999999999993,0.4000000000000003,APOE4
LPE 24:5(M-H)_6.39,LPE,n_value,17.95,2.45,1.8500000000000008,APOE2
LPE 24:5(M-H)_6.39,LPE,n_value,18.1,1.5,0.8999999999999986,APOE3
LPE 24:5(M-H)_6.39,LPE,n_value,10.7,0.1999999999999993,0.4000000000000003,APOE4
LPE 24:6(M+H)_6.02,LPE,n_value,12.55,1.3500000000000014,1.3499999999999996,APOE2
LPE 24:6(M+H)_6.02,LPE,n_value,15.5,1.0999999999999996,1.1000000000000014,APOE3
LPE 24:6(M-H)_6.02,LPE,n_value,12.55,1.3500000000000014,1.3499999999999996,APOE2
LPE 24:6(M-H)_6.02,LPE,n_value,15.5,1.0999999999999996,1.1000000000000014,APOE3
LPE O-16:0(M-H)_6.39,EtherLPE,n_value,23.2,4.0,5.100000000000001,APOE2
LPE O-16:0(M-H)_6.39,EtherLPE,n_value,26.2,0.8999999999999986,0.1999999999999993,APOE3
LPE O-16:0(M-H)_6.39,EtherLPE,n_value,23.65,0.5499999999999972,0.8500000000000014,APOE4
LPE O-18:0(M+H)_7.08,EtherLPE,n_value,24.65,7.199999999999999,3.450000000000003,APOE2
LPE O-18:0(M+H)_7.08,EtherLPE,n_value,22.7,1.8499999999999976,2.000000000000004,APOE3
LPE O-18:0(M+H)_7.08,EtherLPE,n_value,20.1,1.25,0.7999999999999972,APOE4
LPE O-18:0(M-H)_7.08,EtherLPE,n_value,24.65,7.199999999999999,3.450000000000003,APOE2
LPE O-18:0(M-H)_7.08,EtherLPE,n_value,22.7,1.8499999999999976,2.000000000000004,APOE3
LPE O-18:0(M-H)_7.08,EtherLPE,n_value,20.1,1.25,0.7999999999999972,APOE4
LPE P-18:1(M+H)_6.4,EtherLPE,n_value,22.2,4.899999999999999,2.400000000000002,APOE2
LPE P-18:1(M+H)_6.4,EtherLPE,n_value,21.0,0.5,1.0,APOE3
LPE P-18:1(M+H)_6.4,EtherLPE,n_value,22.8,6.300000000000001,7.300000000000001,APOE4
LPG 16:0(M-H)_5.73,LPG,n_value,25.2,1.0,0.5,APOE2
LPG 16:0(M-H)_5.73,LPG,n_value,24.35,3.950000000000003,2.049999999999997,APOE3
LPG 16:0(M-H)_5.73,LPG,n_value,26.200000000000003,3.500000000000004,3.699999999999996,APOE4
LPG 18:1(M-H)_5.87,LPG,n_value,24.7,0.0999999999999978,3.400000000000002,APOE2
LPG 18:1(M-H)_5.87,LPG,n_value,15.4,1.4000000000000004,0.5999999999999996,APOE3
LPG 18:1(M-H)_5.87,LPG,n_value,22.1,1.1000000000000014,0.7999999999999972,APOE4
LPG 20:4(M-H)_5.27,LPG,n_value,16.8,0.0,0.0,APOE2
LPG 20:4(M-H)_5.27,LPG,n_value,13.1,0.0,0.0,APOE3
LPG 20:4(M-H)_5.27,LPG,n_value,11.2,0.5,0.5,APOE4
LPG 22:6(M-H)_5.34,LPG,n_value,12.8,0.0,0.0,APOE3
LPI 16:0(M-H)_5.51,LPI,n_value,20.8,0.5,1.099999999999998,APOE2
LPI 16:0(M-H)_5.51,LPI,n_value,21.7,0.8999999999999986,3.900000000000002,APOE3
LPI 16:0(M-H)_5.51,LPI,n_value,26.35,2.75,1.1499999999999986,APOE4
LPI 18:0(M-H)_6.02,LPI,n_value,26.6,1.900000000000002,2.3999999999999986,APOE2
LPI 18:0(M-H)_6.02,LPI,n_value,19.6,0.5,1.599999999999998,APOE3
LPI 18:0(M-H)_6.02,LPI,n_value,17.2,7.0,3.2,APOE4
LPI 20:4(M-H)_5.06,LPI,n_value,10.1,0.0,0.0,APOE3
LPI 20:4(M-H)_5.06,LPI,n_value,11.9,0.0,0.0,APOE4
LPI 22:6(M-H)_4.95,LPI,n_value,24.3,0.0,0.0,APOE3
LPS 18:0(M-H)_6.11,LPS,n_value,20.1,2.5,1.8999999999999984,APOE2
LPS 18:0(M-H)_6.11,LPS,n_value,19.0,3.3000000000000007,4.899999999999999,APOE3
LPS 18:0(M-H)_6.11,LPS,n_value,18.3,0.1999999999999993,0.5999999999999979,APOE4
LPS 20:4(M-H)_5.16,LPS,n_value,10.9,0.0,0.0,APOE2
LPS 20:4(M-H)_5.16,LPS,n_value,12.9,0.0,0.0,APOE3
LPS 20:4(M-H)_5.16,LPS,n_value,10.2,0.0,0.0,APOE4
LPS 22:4(M-H)_5.67,LPS,n_value,12.1,0.0,0.0,APOE2
LPS 22:4(M-H)_5.67,LPS,n_value,16.4,0.0,0.0,APOE3
MG 38:1(M+NH4)_13.17,MG,n_value,47.5,0.0,0.0,APOE2
MG 38:1(M+NH4)_13.17,MG,n_value,49.05,2.25,2.25,APOE3
MG 38:1(M+NH4)_13.17,MG,n_value,58.4,0.0,0.0,APOE4
MGDG 36:1|MGDG 16:0_20:1(M+NH4)_11.44,MGDG,n_value,40.7,4.200000000000003,3.799999999999997,APOE2
MGDG 36:1|MGDG 16:0_20:1(M+NH4)_11.44,MGDG,n_value,31.8,7.100000000000001,5.300000000000001,APOE3
MGDG 36:1|MGDG 16:0_20:1(M+NH4)_11.44,MGDG,n_value,37.95,3.8500000000000014,4.349999999999994,APOE4
MMPE 42:2|MMPE 20:1_22:1(M-H)_13.17,MMPE,n_value,45.5,0.0,0.0,APOE4
NAE 16:0(M+H)_6.8,NAE,n_value,28.5,6.5,5.100000000000001,APOE2
NAE 16:0(M+H)_6.8,NAE,n_value,23.0,3.2,3.1000000000000014,APOE3
NAE 16:0(M+H)_6.8,NAE,n_value,22.3,0.0,0.0,APOE4
NAE 17:1(M+H)_7.66,NAE,n_value,20.700000000000003,0.4000000000000021,0.3999999999999986,APOE2
NAE 17:1(M+H)_7.66,NAE,n_value,24.3,0.0,0.0,APOE3
NAE 17:1(M+H)_7.66,NAE,n_value,16.4,0.0999999999999978,0.1000000000000014,APOE4
NAE 18:1(M+H)_7.99,NAE,n_value,15.8,0.0,0.0,APOE2
NAE 18:1(M+H)_7.99,NAE,n_value,23.700000000000003,2.900000000000002,2.8999999999999986,APOE3
NAE 18:1(M+H)_7.99,NAE,n_value,16.7,2.5,2.8000000000000007,APOE4
PC 22:0(M+H)_7.46,PC,n_value,20.85,3.3500000000000014,3.349999999999998,APOE2
PC 22:0(M+H)_7.46,PC,n_value,23.7,1.6999999999999993,1.6999999999999993,APOE3
PC 22:0(M+H)_7.46,PC,n_value,21.75,1.9499999999999995,1.9499999999999995,APOE4
PC 23:0(M+H)_7.43,PC,n_value,24.55,1.25,1.25,APOE2
PC 23:0(M+H)_7.43,PC,n_value,21.45,6.85,6.850000000000001,APOE3
PC 23:0(M+H)_7.43,PC,n_value,22.05,3.0500000000000007,3.0500000000000007,APOE4
PC 30:0|PC 14:0_16:0(M+H)_8.95,PC,n_value,30.6,0.8000000000000007,2.5,APOE2
PC 30:0|PC 14:0_16:0(M+H)_8.95,PC,n_value,33.45,1.7500000000000036,5.049999999999997,APOE3
PC 30:0|PC 14:0_16:0(M+H)_8.95,PC,n_value,33.55,4.349999999999998,0.9500000000000028,APOE4
PC 31:2(M+H)_8.51,PC,n_value,29.3,4.0,2.599999999999998,APOE2
PC 31:2(M+H)_8.51,PC,n_value,27.6,2.900000000000002,2.8999999999999986,APOE3
PC 31:2(M+H)_8.51,PC,n_value,28.45,3.9499999999999993,2.0500000000000007,APOE4
PC 32:0|PC 16:0_16:0(M+H)_9.79,PC,n_value,37.2,3.9000000000000057,6.599999999999994,APOE2
PC 32:0|PC 16:0_16:0(M+H)_9.79,PC,n_value,41.35,5.450000000000003,2.449999999999996,APOE3
PC 32:0|PC 16:0_16:0(M+H)_9.79,PC,n_value,36.95,2.6500000000000057,2.3499999999999943,APOE4
PC 32:1|PC 16:0_16:1(M+H)_9.14,PC,n_value,33.3,0.7999999999999972,0.4000000000000057,APOE2
PC 32:1|PC 16:0_16:1(M+H)_9.14,PC,n_value,31.3,3.6999999999999993,3.099999999999998,APOE3
PC 32:1|PC 16:0_16:1(M+H)_9.14,PC,n_value,31.9,2.7,2.1000000000000014,APOE4
PC 32:2(M+H)_8.56,PC,n_value,34.4,3.6999999999999993,2.0,APOE2
PC 32:2(M+H)_8.56,PC,n_value,34.5,4.100000000000001,2.3999999999999986,APOE3
PC 32:2(M+H)_8.56,PC,n_value,30.05,0.9499999999999956,0.9500000000000028,APOE4
PC 33:0(M+H)_9.86,PC,n_value,32.3,0.3999999999999986,0.7000000000000028,APOE2
PC 33:0(M+H)_9.86,PC,n_value,32.65,2.75,1.3500000000000014,APOE3
PC 33:0(M+H)_9.86,PC,n_value,34.9,2.3999999999999986,2.3999999999999986,APOE4
PC 33:1|PC 16:0_17:1(M+H)_9.4,PC,n_value,24.1,0.4000000000000021,0.3999999999999986,APOE2
PC 33:1|PC 16:0_17:1(M+H)_9.4,PC,n_value,25.8,8.0,7.199999999999999,APOE3
PC 33:1|PC 16:0_17:1(M+H)_9.4,PC,n_value,23.2,2.099999999999998,4.400000000000002,APOE4
PC 34:0|PC 16:0_18:0(M+H)_10.43,PC,n_value,25.2,0.6999999999999993,0.4000000000000021,APOE2
PC 34:0|PC 16:0_18:0(M+H)_10.43,PC,n_value,30.7,8.0,9.400000000000002,APOE3
PC 34:0|PC 16:0_18:0(M+H)_10.43,PC,n_value,33.0,3.6000000000000014,7.700000000000003,APOE4
PC 34:1(M+H)_9.73,PC,n_value,34.150000000000006,2.1500000000000057,1.6499999999999917,APOE2
PC 34:1(M+H)_9.73,PC,n_value,29.9,5.0,2.8999999999999986,APOE3
PC 34:1(M+H)_9.73,PC,n_value,29.5,0.1000000000000014,0.5,APOE4
PC 35:0|PC 16:0_19:0(M+H)_11.06,PC,n_value,46.6,2.8999999999999986,2.8999999999999986,APOE2
PC 35:0|PC 16:0_19:0(M+H)_11.06,PC,n_value,29.0,5.0,16.4,APOE3
PC 35:0|PC 16:0_19:0(M+H)_11.06,PC,n_value,28.5,3.8000000000000007,0.6999999999999993,APOE4
PC 35:1|PC 17:0_18:1(M+H)_10.27,PC,n_value,28.2,7.199999999999999,3.400000000000002,APOE2
PC 35:1|PC 17:0_18:1(M+H)_10.27,PC,n_value,33.2,0.3000000000000042,3.199999999999996,APOE3
PC 35:1|PC 17:0_18:1(M+H)_10.27,PC,n_value,22.0,1.1999999999999993,0.3999999999999986,APOE4
PC 35:2(M+H)_9.54,PC,n_value,33.5,0.0,0.0,APOE2
PC 36:1|PC 9:0_27:1(M+H)_10.88,PC,n_value,28.1,4.200000000000003,4.299999999999997,APOE2
PC 36:1|PC 9:0_27:1(M+H)_10.88,PC,n_value,30.9,10.2,7.100000000000001,APOE3
PC 36:1|PC 9:0_27:1(M+H)_10.88,PC,n_value,26.8,1.0,0.6999999999999993,APOE4
PC 36:2|PC 18:1_18:1(M+H)_9.83,PC,n_value,23.1,0.4000000000000021,0.7999999999999972,APOE2
PC 36:2|PC 18:1_18:1(M+H)_9.83,PC,n_value,24.3,1.6999999999999993,1.599999999999998,APOE3
PC 36:2|PC 18:1_18:1(M+H)_9.83,PC,n_value,23.9,1.7999999999999972,0.9000000000000021,APOE4
PC 36:3(M+H)_9.26,PC,n_value,38.7,0.0,0.0,APOE2
PC 36:3(M+H)_9.26,PC,n_value,49.25,1.4500000000000028,1.4500000000000028,APOE3
PC 36:3|PC 16:0_20:3(M+H)_9.57,PC,n_value,21.4,6.099999999999998,2.900000000000002,APOE2
PC 36:3|PC 16:0_20:3(M+H)_9.57,PC,n_value,21.2,7.899999999999999,5.600000000000001,APOE3
PC 36:3|PC 16:0_20:3(M+H)_9.57,PC,n_value,17.9,1.6999999999999993,3.1000000000000014,APOE4
PC 36:4|PC 18:2_18:2(M+H)_8.78,PC,n_value,23.5,0.1000000000000014,0.6999999999999993,APOE2
PC 36:4|PC 18:2_18:2(M+H)_8.78,PC,n_value,19.6,0.6000000000000014,1.099999999999998,APOE3
PC 36:4|PC 18:2_18:2(M+H)_8.78,PC,n_value,24.0,0.3000000000000007,0.3999999999999986,APOE4
PC 36:6(M+H)_8.63,PC,n_value,35.8,2.799999999999997,3.200000000000003,APOE2
PC 36:6(M+H)_8.63,PC,n_value,26.6,0.7000000000000028,0.6999999999999993,APOE3
PC 36:6(M+H)_8.63,PC,n_value,33.55,0.9499999999999956,0.9500000000000028,APOE4
PC 37:4|PC 17:0_20:4(M+H)_9.48,PC,n_value,18.3,0.3000000000000007,0.3000000000000007,APOE2
PC 37:4|PC 17:0_20:4(M+H)_9.48,PC,n_value,23.1,1.5,1.3999999999999986,APOE3
PC 37:4|PC 17:0_20:4(M+H)_9.48,PC,n_value,20.3,5.5,4.099999999999998,APOE4
PC 38:1(M+H)_11.94,PC,n_value,26.200000000000003,2.900000000000002,7.899999999999999,APOE2
PC 38:1(M+H)_11.94,PC,n_value,33.95,5.150000000000002,3.1499999999999986,APOE3
PC 38:1(M+H)_11.94,PC,n_value,25.6,4.100000000000001,8.399999999999999,APOE4
PC 38:2|PC 18:1_20:1(M+H)_10.82,PC,n_value,25.0,0.0,0.0,APOE2
PC 38:2|PC 18:1_20:1(M+H)_10.82,PC,n_value,53.25,32.65,32.650000000000006,APOE3
PC 38:2|PC 18:1_20:1(M+H)_10.82,PC,n_value,23.5,1.0,1.0,APOE4
PC 38:4|PC 16:0_22:4(M+H)_9.88,PC,n_value,22.3,2.5,2.3000000000000007,APOE2
PC 38:4|PC 16:0_22:4(M+H)_9.88,PC,n_value,23.6,0.5,1.3999999999999986,APOE3
PC 38:4|PC 16:0_22:4(M+H)_9.88,PC,n_value,20.8,2.5,2.2,APOE4
PC 38:5|PC 18:0_20:5(M+H)_9.62,PC,n_value,17.700000000000003,0.6000000000000014,0.5999999999999979,APOE2
PC 38:5|PC 18:0_20:5(M+H)_9.62,PC,n_value,45.95,28.250000000000004,25.849999999999994,APOE3
PC 38:5|PC 18:0_20:5(M+H)_9.62,PC,n_value,37.2,0.0,0.0,APOE4
PC 38:6(M+H)_8.87,PC,n_value,23.5,0.8999999999999986,1.5,APOE2
PC 38:6(M+H)_8.87,PC,n_value,21.8,1.3999999999999986,3.000000000000004,APOE3
PC 38:6(M+H)_8.87,PC,n_value,22.6,1.6000000000000014,1.1999999999999993,APOE4
PC 38:7|PC 16:1_22:6(M+H)_8.56,PC,n_value,22.3,0.6999999999999957,0.6000000000000014,APOE2
PC 38:7|PC 16:1_22:6(M+H)_8.56,PC,n_value,23.2,3.6999999999999993,2.5,APOE3
PC 38:7|PC 16:1_22:6(M+H)_8.56,PC,n_value,20.9,1.5,2.900000000000002,APOE4
PC 38:7|PC 18:3_20:4(M+H)_8.7,PC,n_value,54.5,0.0,0.0,APOE2
PC 38:7|PC 18:3_20:4(M+H)_8.7,PC,n_value,32.4,0.0,0.0,APOE3
PC 38:7|PC 18:3_20:4(M+H)_8.7,PC,n_value,39.6,0.0,0.0,APOE4
PC 39:6|PC 17:0_22:6(M+H)_9.39,PC,n_value,21.0,0.8999999999999986,0.8999999999999986,APOE2
PC 39:6|PC 17:0_22:6(M+H)_9.39,PC,n_value,22.4,0.6999999999999993,0.6000000000000014,APOE3
PC 39:6|PC 17:0_22:6(M+H)_9.39,PC,n_value,18.3,2.0,1.599999999999998,APOE4
PC 40:1(M+H)_13.06,PC,n_value,36.5,2.5,1.2000000000000028,APOE2
PC 40:1(M+H)_13.06,PC,n_value,37.4,5.0,5.899999999999999,APOE3
PC 40:1(M+H)_13.06,PC,n_value,32.8,2.199999999999996,1.7000000000000028,APOE4
PC 40:2|PC 20:1_20:1(M+H)_12.11,PC,n_value,22.1,1.6000000000000014,1.599999999999998,APOE2
PC 40:2|PC 20:1_20:1(M+H)_12.11,PC,n_value,40.2,8.0,3.699999999999996,APOE3
PC 40:2|PC 20:1_20:1(M+H)_12.11,PC,n_value,34.7,11.000000000000004,6.599999999999994,APOE4
PC 40:4(M+H)_10.25,PC,n_value,22.9,3.5,2.5,APOE2
PC 40:4(M+H)_10.25,PC,n_value,25.3,1.3000000000000007,0.5999999999999979,APOE3
PC 40:4(M+H)_10.25,PC,n_value,19.2,0.3000000000000007,0.3000000000000007,APOE4
PC 40:6(M+Na)_9.29,PC,n_value,23.700000000000003,2.6000000000000014,3.599999999999998,APOE2
PC 40:6(M+Na)_9.29,PC,n_value,24.05,4.050000000000001,5.649999999999999,APOE3
PC 40:6(M+Na)_9.29,PC,n_value,26.0,1.5,0.1999999999999993,APOE4
PC 40:6|PC 18:0_22:6(M+H)_9.78,PC,n_value,23.15,4.549999999999997,2.450000000000003,APOE2
PC 40:6|PC 18:0_22:6(M+H)_9.78,PC,n_value,24.8,4.800000000000001,3.599999999999998,APOE3
PC 40:6|PC 18:0_22:6(M+H)_9.78,PC,n_value,22.3,1.099999999999998,1.2000000000000028,APOE4
PC 40:7(M+Na)_9.18,PC,n_value,18.9,3.799999999999999,10.8,APOE2
PC 40:7(M+Na)_9.18,PC,n_value,23.4,3.6999999999999993,3.700000000000003,APOE3
PC 40:7(M+Na)_9.18,PC,n_value,19.75,6.85,10.65,APOE4
PC 40:7|PC 18:1_22:6(M+H)_9.1,PC,n_value,18.8,3.200000000000001,3.3999999999999986,APOE2
PC 40:7|PC 18:1_22:6(M+H)_9.1,PC,n_value,20.450000000000003,1.4500000000000028,0.9499999999999956,APOE3
PC 40:7|PC 18:1_22:6(M+H)_9.1,PC,n_value,16.8,3.0,5.300000000000001,APOE4
PC 40:9|PC 18:3_22:6(M+H)_8.49,PC,n_value,29.4,1.3999999999999986,0.3000000000000007,APOE2
PC 40:9|PC 18:3_22:6(M+H)_8.49,PC,n_value,23.2,1.599999999999998,0.1000000000000014,APOE3
PC 40:9|PC 18:3_22:6(M+H)_8.49,PC,n_value,25.2,0.5999999999999979,0.0,APOE4
PC 41:1(M+H)_13.3,PC,n_value,31.75,1.1499999999999986,1.1499999999999986,APOE2
PC 41:1(M+H)_13.3,PC,n_value,24.6,5.800000000000001,1.6999999999999993,APOE3
PC 41:1(M+H)_13.3,PC,n_value,47.6,16.8,16.800000000000004,APOE4
PC 42:10(M+H)_8.57,PC,n_value,45.2,29.1,29.099999999999994,APOE2
PC 42:10(M+H)_8.57,PC,n_value,11.5,0.4000000000000003,0.4000000000000003,APOE3
PC 42:10(M+H)_8.57,PC,n_value,18.95,6.35,6.350000000000001,APOE4
PC 42:1|PC 24:0_18:1(M+H)_13.22,PC,n_value,32.2,9.400000000000002,14.4,APOE2
PC 42:1|PC 24:0_18:1(M+H)_13.22,PC,n_value,29.8,3.3000000000000007,2.3000000000000007,APOE3
PC 42:1|PC 24:0_18:1(M+H)_13.22,PC,n_value,17.3,2.3000000000000007,2.3000000000000007,APOE4
PC 42:2|PC 18:1_24:1(M+H)_13.06,PC,n_value,33.8,0.6999999999999957,2.9000000000000057,APOE2
PC 42:2|PC 18:1_24:1(M+H)_13.06,PC,n_value,31.05,5.350000000000001,7.650000000000002,APOE3
PC 42:2|PC 18:1_24:1(M+H)_13.06,PC,n_value,29.1,2.1000000000000014,0.7999999999999972,APOE4
PC 42:4(M+H)_11.91,PC,n_value,28.3,7.600000000000001,3.6999999999999993,APOE2
PC 42:4(M+H)_11.91,PC,n_value,30.700000000000003,7.300000000000004,2.5999999999999943,APOE3
PC 42:4(M+H)_11.91,PC,n_value,26.4,3.0,0.1000000000000014,APOE4
PC 42:7(M+H)_9.96,PC,n_value,46.4,4.100000000000001,4.100000000000001,APOE2
PC 42:7(M+H)_9.96,PC,n_value,38.9,0.1999999999999957,1.3999999999999986,APOE3
PC 42:7(M+H)_9.96,PC,n_value,37.5,3.1000000000000014,2.6000000000000014,APOE4
PC 42:9(M+H)_8.96,PC,n_value,27.85,11.55,8.649999999999999,APOE2
PC 42:9(M+H)_8.96,PC,n_value,18.3,4.0,7.899999999999999,APOE3
PC 42:9(M+H)_8.96,PC,n_value,20.5,5.6,10.5,APOE4
PC 43:1(M+H)_13.5,PC,n_value,32.5,5.800000000000001,9.200000000000005,APOE2
PC 43:1(M+H)_13.5,PC,n_value,47.3,27.0,24.90000000000001,APOE3
PC 43:1(M+H)_13.5,PC,n_value,68.0,21.5,21.5,APOE4
PC 44:12|PC 22:6_22:6(M+H)_8.55,PC,n_value,18.2,2.7,3.2,APOE3
PC 44:12|PC 22:6_22:6(M+H)_8.55,PC,n_value,23.75,1.5500000000000007,1.5500000000000007,APOE4
PC 52:4(M+H)_13.42,PC,n_value,42.150000000000006,7.550000000000004,7.549999999999997,APOE2
PC 52:4(M+H)_13.42,PC,n_value,72.0,4.5,4.5,APOE3
PC 52:4(M+H)_13.42,PC,n_value,33.9,6.299999999999997,14.800000000000004,APOE4
PC 52:5(M+H)_13.57,PC,n_value,90.4,9.700000000000005,9.699999999999989,APOE2
PC 52:5(M+H)_13.57,PC,n_value,30.0,1.6000000000000014,1.6000000000000014,APOE3
PC 52:5(M+H)_13.57,PC,n_value,23.5,4.899999999999999,4.899999999999999,APOE4
PC 54:6(M+H)_13.68,PC,n_value,62.4,0.0,0.0,APOE2
PC 54:6(M+H)_13.68,PC,n_value,87.7,0.0,0.0,APOE4
PC O-32:0|PC O-16:0_16:0(M+H)_10.14,EtherPC,n_value,35.8,12.699999999999996,6.900000000000006,APOE2
PC O-32:0|PC O-16:0_16:0(M+H)_10.14,EtherPC,n_value,38.9,0.6999999999999957,1.0,APOE3
PC O-32:0|PC O-16:0_16:0(M+H)_10.14,EtherPC,n_value,31.25,1.3500000000000014,3.75,APOE4
PC O-32:1|PC O-18:1_14:0(M+H)_9.73,EtherPC,n_value,33.7,3.3000000000000043,1.1999999999999955,APOE2
PC O-32:1|PC O-18:1_14:0(M+H)_9.73,EtherPC,n_value,33.85,2.950000000000003,1.6499999999999986,APOE3
PC O-32:1|PC O-18:1_14:0(M+H)_9.73,EtherPC,n_value,30.7,1.5,1.1999999999999993,APOE4
PC O-33:0(M+H)_10.72,EtherPC,n_value,32.2,0.0,0.0,APOE3
PC O-34:0|PC O-18:0_16:0(M+H)_11.39,EtherPC,n_value,24.4,1.3999999999999986,6.0,APOE2
PC O-34:0|PC O-18:0_16:0(M+H)_11.39,EtherPC,n_value,29.9,4.099999999999998,1.7000000000000028,APOE3
PC O-34:0|PC O-18:0_16:0(M+H)_11.39,EtherPC,n_value,30.0,1.6999999999999993,4.799999999999997,APOE4
PC O-34:1|PC O-18:1_16:0(M+H)_10.17,EtherPC,n_value,28.950000000000003,3.3500000000000014,1.6499999999999986,APOE2
PC O-34:1|PC O-18:1_16:0(M+H)_10.17,EtherPC,n_value,26.9,2.099999999999998,2.400000000000002,APOE3
PC O-34:1|PC O-18:1_16:0(M+H)_10.17,EtherPC,n_value,25.5,0.3000000000000007,1.1999999999999993,APOE4
PC O-35:4|PC O-13:0_22:4(M+H)_9.58,EtherPC,n_value,25.5,6.0,5.399999999999999,APOE2
PC O-35:4|PC O-13:0_22:4(M+H)_9.58,EtherPC,n_value,30.2,7.800000000000001,6.800000000000001,APOE3
PC O-35:4|PC O-13:0_22:4(M+H)_9.58,EtherPC,n_value,24.7,1.0,0.6000000000000014,APOE4
PC O-36:1|PC O-18:0_18:1(M+H)_11.61,EtherPC,n_value,58.5,4.0,2.799999999999997,APOE2
PC O-36:1|PC O-18:0_18:1(M+H)_11.61,EtherPC,n_value,49.45,4.25,8.25,APOE3
PC O-36:1|PC O-18:0_18:1(M+H)_11.61,EtherPC,n_value,41.5,10.3,13.6,APOE4
PC O-36:4|PC O-16:0_20:4(M+H)_9.78,EtherPC,n_value,26.55,1.4499999999999993,3.45,APOE2
PC O-36:4|PC O-16:0_20:4(M+H)_9.78,EtherPC,n_value,25.3,1.7999999999999972,1.400000000000002,APOE3
PC O-36:4|PC O-16:0_20:4(M+H)_9.78,EtherPC,n_value,23.5,2.1000000000000014,4.0,APOE4
PC O-37:5(M+H)_9.86,EtherPC,n_value,38.2,0.8000000000000043,1.5,APOE2
PC O-37:5(M+H)_9.86,EtherPC,n_value,33.15,0.3500000000000014,0.3500000000000014,APOE3
PC O-37:5(M+H)_9.86,EtherPC,n_value,34.95,5.750000000000004,18.849999999999994,APOE4
PC O-38:6|PC O-16:0_22:6(M+H)_9.45,EtherPC,n_value,25.3,4.100000000000001,4.800000000000001,APOE2
PC O-38:6|PC O-16:0_22:6(M+H)_9.45,EtherPC,n_value,25.5,2.3000000000000007,1.5,APOE3
PC O-38:6|PC O-16:0_22:6(M+H)_9.45,EtherPC,n_value,26.0,2.3999999999999986,5.600000000000001,APOE4
PC O-41:5(M+H)_11.02,EtherPC,n_value,61.1,0.0,0.0,APOE2
PC O-41:5(M+H)_11.02,EtherPC,n_value,52.8,0.5,0.5,APOE3
PE 20:3(M+Na)_5.67,PE,n_value,12.0,0.0,0.0,APOE3
PE 21:0(M+H)_7.29,PE,n_value,30.4,0.0,0.0,APOE2
PE 21:0(M+H)_7.29,PE,n_value,18.1,1.1000000000000014,1.099999999999998,APOE4
PE 32:0|PE 16:0_16:0(M+H)_9.94,PE,n_value,41.75,8.950000000000003,7.149999999999999,APOE2
PE 32:0|PE 16:0_16:0(M+H)_9.94,PE,n_value,40.0,1.3999999999999986,3.899999999999999,APOE3
PE 32:0|PE 16:0_16:0(M+H)_9.94,PE,n_value,34.2,10.500000000000004,5.0,APOE4
PE 34:0|PE 16:0_18:0(M+H)_11.08,PE,n_value,35.1,7.100000000000001,4.899999999999999,APOE2
PE 34:0|PE 16:0_18:0(M+H)_11.08,PE,n_value,32.849999999999994,5.549999999999997,5.1000000000000085,APOE3
PE 34:0|PE 16:0_18:0(M+H)_11.08,PE,n_value,27.4,2.2,4.700000000000003,APOE4
PE 34:0|PE 16:0_18:0(M-H)_11.08,PE,n_value,35.1,7.100000000000001,4.899999999999999,APOE2
PE 34:0|PE 16:0_18:0(M-H)_11.08,PE,n_value,32.849999999999994,5.549999999999997,5.1000000000000085,APOE3
PE 34:0|PE 16:0_18:0(M-H)_11.08,PE,n_value,27.4,2.2,4.700000000000003,APOE4
PE 34:1|PE 16:0_18:1(M+H)_10.07,PE,n_value,29.5,1.8999999999999984,3.700000000000003,APOE2
PE 34:1|PE 16:0_18:1(M+H)_10.07,PE,n_value,36.5,7.800000000000001,4.100000000000001,APOE3
